name,code,url,updatedAt,gasDayStart,gasDayEnd,sendOut,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,inventory.lng,inventory.gwh,dtmi.lng,dtmi.gwh
Italy,IT,IT,2023-10-26 15:01:48,2018-04-19,2018-04-20,285.0,514.5,-,-,-,[],C,199.34,1284.95,427.16,2753.48
Italy,IT,IT,2023-10-26 15:01:51,2018-04-20,2018-04-21,277.3,514.5,-,-,-,[],C,182.46,1185.5,427.16,2775.39
Italy,IT,IT,2023-10-26 15:01:53,2018-04-21,2018-04-22,175.2,514.5,-,-,-,[],C,154.82,1007.25,427.16,2779.08
Italy,IT,IT,2023-10-26 15:01:55,2018-04-22,2018-04-23,146.2,514.5,-,-,-,[],C,215.58,1390.47,427.16,2755.14
Italy,IT,IT,2023-10-26 15:01:57,2018-04-23,2018-04-24,196.2,514.5,-,-,-,[],C,239.91,1542.75,427.16,2746.87
Italy,IT,IT,2023-10-26 15:01:59,2018-04-24,2018-04-25,225.2,514.5,-,-,-,[],C,203.82,1311.98,427.16,2749.61
Italy,IT,IT,2023-10-26 15:02:01,2018-04-25,2018-04-26,171.3,514.5,-,-,-,[],C,176.95,1139.02,427.16,2749.61
Italy,IT,IT,2023-10-26 15:02:03,2018-04-26,2018-04-27,211.4,514.5,-,-,-,[],C,143.72,923.48,427.16,2744.74
Italy,IT,IT,2023-10-26 15:02:05,2018-04-27,2018-04-28,223.3,514.5,-,-,-,[],C,128.22,829.04,427.16,2761.91
Italy,IT,IT,2023-10-26 15:02:07,2018-04-28,2018-04-29,193.3,514.5,-,-,-,[],C,126.01,822.87,427.16,2789.44
Italy,IT,IT,2023-10-26 15:02:09,2018-04-29,2018-04-30,164.6,514.5,-,-,-,[],C,118.35,777.87,427.16,2807.56
Italy,IT,IT,2023-10-26 15:02:10,2018-04-30,2018-05-01,155.1,514.5,-,-,-,[],C,162.44,1055.95,427.16,2776.78
Italy,IT,IT,2023-10-26 15:02:12,2018-05-01,2018-05-02,165.7,514.5,-,-,-,[],C,180.89,1159.41,427.16,2737.87
Italy,IT,IT,2023-10-26 15:02:14,2018-05-02,2018-05-03,196.1,514.5,-,-,-,[],C,149.95,958.3,427.16,2729.89
Italy,IT,IT,2023-10-26 15:02:15,2018-05-03,2018-05-04,235.5,514.5,-,-,-,[],C,113.08,719.1,427.16,2716.4
Italy,IT,IT,2023-10-26 15:02:17,2018-05-04,2018-05-05,218.9,514.5,-,-,-,[],C,173.06,1101.58,427.16,2719.0
Italy,IT,IT,2023-10-26 15:02:19,2018-05-05,2018-05-06,156.6,514.5,-,-,-,[],C,241.56,1542.53,427.16,2727.72
Italy,IT,IT,2023-10-26 15:02:20,2018-05-06,2018-05-07,152.4,514.5,-,-,-,[],C,241.97,1551.28,427.16,2738.54
Italy,IT,IT,2023-10-26 15:02:22,2018-05-07,2018-05-08,282.7,514.5,-,-,-,[],C,198.31,1266.59,427.16,2728.24
Italy,IT,IT,2023-10-26 15:02:23,2018-05-08,2018-05-09,329.1,514.5,-,-,-,[],C,200.69,1291.48,427.16,2748.86
Italy,IT,IT,2023-10-26 15:02:25,2018-05-09,2018-05-10,373.9,514.5,-,-,-,[],C,169.83,1097.99,427.16,2761.69
Italy,IT,IT,2023-10-26 15:02:26,2018-05-10,2018-05-11,344.8,514.5,-,-,-,[],C,136.31,884.15,427.16,2770.7
Italy,IT,IT,2023-10-26 15:02:28,2018-05-11,2018-05-12,314.9,514.5,-,-,-,[],C,86.45,560.42,427.16,2769.1
Italy,IT,IT,2023-10-26 15:02:29,2018-05-12,2018-05-13,152.3,514.5,-,-,-,[],C,128.25,822.77,427.16,2740.39
Italy,IT,IT,2023-10-26 15:02:30,2018-05-13,2018-05-14,177.1,514.5,-,-,-,[],C,174.64,1114.17,427.16,2725.2
Italy,IT,IT,2023-10-26 15:02:32,2018-05-14,2018-05-15,287.2,514.5,-,-,-,[],C,129.19,821.56,427.16,2716.45
Italy,IT,IT,2023-10-26 15:02:33,2018-05-15,2018-05-16,372.0,514.5,-,-,-,[],C,325.36,2111.53,427.16,2772.19
Italy,IT,IT,2023-10-26 15:02:35,2018-05-16,2018-05-17,410.3,514.5,-,-,-,[],C,336.01,2180.62,427.16,2772.16
Italy,IT,IT,2023-10-26 15:02:36,2018-05-17,2018-05-18,315.9,514.5,-,-,-,[],C,307.37,2002.37,427.16,2782.75
Italy,IT,IT,2023-10-26 15:02:38,2018-05-18,2018-05-19,269.8,514.5,-,-,-,[],C,264.9,1730.31,427.16,2790.18
Italy,IT,IT,2023-10-26 15:02:40,2018-05-19,2018-05-20,199.6,514.5,-,-,-,[],C,233.45,1529.29,427.16,2798.25
Italy,IT,IT,2023-10-26 15:02:41,2018-05-20,2018-05-21,170.3,514.5,-,-,-,[],C,281.07,1829.57,427.16,2780.51
Italy,IT,IT,2023-10-26 15:02:43,2018-05-21,2018-05-22,293.1,514.5,-,-,-,[],C,299.68,1943.55,427.16,2770.31
Italy,IT,IT,2023-10-26 15:02:44,2018-05-22,2018-05-23,286.9,514.5,-,-,-,[],C,254.22,1651.79,427.16,2775.46
Italy,IT,IT,2023-10-26 15:02:46,2018-05-23,2018-05-24,307.0,514.5,-,-,-,[],C,205.93,1340.9,427.16,2781.42
Italy,IT,IT,2023-10-26 15:02:47,2018-05-24,2018-05-25,348.9,514.5,-,-,-,[],C,232.48,1502.34,427.16,2760.41
Italy,IT,IT,2023-10-26 15:02:49,2018-05-25,2018-05-26,346.9,514.5,-,-,-,[],C,237.13,1524.7,427.16,2746.56
Italy,IT,IT,2023-10-26 15:02:50,2018-05-26,2018-05-27,286.0,514.5,-,-,-,[],C,210.28,1357.38,427.16,2757.36
Italy,IT,IT,2023-10-26 15:02:52,2018-05-27,2018-05-28,308.2,514.5,-,-,-,[],C,188.2,1224.03,427.16,2778.2
Italy,IT,IT,2023-10-26 15:02:54,2018-05-28,2018-05-29,304.7,514.5,-,-,-,[],C,269.73,1746.04,427.16,2765.13
Italy,IT,IT,2023-10-26 15:02:55,2018-05-29,2018-05-30,289.4,514.5,-,-,-,[],C,261.51,1690.17,427.16,2760.79
Italy,IT,IT,2023-10-26 15:02:57,2018-05-30,2018-05-31,276.4,514.5,-,-,-,[],C,217.93,1410.94,427.16,2765.55
Italy,IT,IT,2023-10-26 15:02:59,2018-05-31,2018-06-01,279.0,514.5,-,-,-,[],C,173.78,1128.09,427.16,2772.9
Italy,IT,IT,2023-10-26 15:03:00,2018-06-01,2018-06-02,259.0,514.5,-,-,-,[],C,207.71,1341.16,427.16,2758.12
Italy,IT,IT,2023-10-26 15:03:02,2018-06-02,2018-06-03,139.6,514.5,-,-,-,[],C,255.38,1643.11,427.16,2748.34
Italy,IT,IT,2023-10-26 15:03:04,2018-06-03,2018-06-04,139.8,514.5,-,-,-,[],C,232.77,1499.52,427.16,2751.79
Italy,IT,IT,2023-10-26 15:03:06,2018-06-04,2018-06-05,159.5,514.5,-,-,-,[],C,207.44,1337.56,427.16,2754.3
Italy,IT,IT,2023-10-26 15:03:07,2018-06-05,2018-06-06,149.7,514.5,-,-,-,[],C,183.62,1185.84,427.16,2758.65
Italy,IT,IT,2023-10-26 15:03:09,2018-06-06,2018-06-07,141.4,514.5,-,-,-,[],C,183.65,1174.75,427.16,2732.41
Italy,IT,IT,2023-10-26 15:03:10,2018-06-07,2018-06-08,167.4,514.5,-,-,-,[],C,239.85,1530.96,427.16,2726.56
Italy,IT,IT,2023-10-26 15:03:12,2018-06-08,2018-06-09,136.3,514.5,-,-,-,[],C,217.98,1392.2,427.16,2728.2
Italy,IT,IT,2023-10-26 15:03:13,2018-06-09,2018-06-10,78.0,514.5,-,-,-,[],C,205.67,1313.02,427.16,2727.04
Italy,IT,IT,2023-10-26 15:03:15,2018-06-10,2018-06-11,81.9,514.5,-,-,-,[],C,192.62,1228.87,427.16,2725.18
Italy,IT,IT,2023-10-26 15:03:16,2018-06-11,2018-06-12,155.0,514.5,-,-,-,[],C,167.83,1070.29,427.16,2724.1
Italy,IT,IT,2023-10-26 15:03:18,2018-06-12,2018-06-13,207.4,514.5,-,-,-,[],C,134.55,857.86,427.16,2723.47
Italy,IT,IT,2023-10-26 15:03:19,2018-06-13,2018-06-14,195.6,514.5,-,-,-,[],C,174.37,1107.5,427.16,2713.08
Italy,IT,IT,2023-10-26 15:03:21,2018-06-14,2018-06-15,250.5,514.5,-,-,-,[],C,228.27,1452.46,427.16,2717.98
Italy,IT,IT,2023-10-26 15:03:22,2018-06-15,2018-06-16,247.6,514.5,-,-,-,[],C,215.83,1380.48,427.16,2732.18
Italy,IT,IT,2023-10-26 15:03:24,2018-06-16,2018-06-17,134.5,514.5,-,-,-,[],C,216.49,1389.82,427.16,2742.28
Italy,IT,IT,2023-10-26 15:03:26,2018-06-17,2018-06-18,87.1,514.5,-,-,-,[],C,202.48,1299.22,427.16,2740.89
Italy,IT,IT,2023-10-26 15:03:27,2018-06-18,2018-06-19,190.5,514.5,-,-,-,[],C,172.29,1106.19,427.16,2742.59
Italy,IT,IT,2023-10-26 15:03:29,2018-06-19,2018-06-20,201.0,514.5,-,-,-,[],C,140.4,902.25,427.16,2745.05
Italy,IT,IT,2023-10-26 15:03:30,2018-06-20,2018-06-21,227.0,514.5,-,-,-,[],C,104.13,670.65,427.16,2751.13
Italy,IT,IT,2023-10-26 15:03:32,2018-06-21,2018-06-22,231.1,514.5,-,-,-,[],C,207.24,1322.5,427.16,2725.92
Italy,IT,IT,2023-10-26 15:03:33,2018-06-22,2018-06-23,202.3,514.5,-,-,-,[],C,175.16,1117.18,427.16,2724.45
Italy,IT,IT,2023-10-26 15:03:35,2018-06-23,2018-06-24,140.8,514.5,-,-,-,[],C,152.71,972.98,427.16,2721.62
Italy,IT,IT,2023-10-26 15:03:36,2018-06-24,2018-06-25,144.4,514.5,-,-,-,[],C,130.34,828.29,427.16,2714.53
Italy,IT,IT,2023-10-26 15:03:37,2018-06-25,2018-06-26,302.8,514.5,-,-,-,[],C,186.96,1190.02,427.16,2718.92
Italy,IT,IT,2023-10-26 15:03:39,2018-06-26,2018-06-27,305.8,514.5,-,-,-,[],C,219.48,1403.75,427.16,2732.03
Italy,IT,IT,2023-10-26 15:03:41,2018-06-27,2018-06-28,296.1,514.5,-,-,-,[],C,193.82,1246.05,427.16,2746.17
Italy,IT,IT,2023-10-26 15:03:42,2018-06-28,2018-06-29,242.7,514.5,-,-,-,[],C,155.2,999.82,427.16,2751.82
Italy,IT,IT,2023-10-26 15:03:44,2018-06-29,2018-06-30,242.6,514.5,-,-,-,[],C,171.29,1099.97,427.16,2743.09
Italy,IT,IT,2023-10-26 15:03:46,2018-06-30,2018-07-01,224.5,514.5,-,-,-,[],C,225.99,1446.7,427.16,2734.51
Italy,IT,IT,2023-10-26 15:03:47,2018-07-01,2018-07-02,125.8,514.5,-,-,-,[],C,206.24,1321.86,427.16,2737.81
Italy,IT,IT,2023-10-26 15:03:49,2018-07-02,2018-07-03,197.7,514.5,-,-,-,[],C,174.52,1120.0,427.16,2741.34
Italy,IT,IT,2023-10-26 15:03:51,2018-07-03,2018-07-04,223.5,514.5,-,-,-,[],C,139.22,893.56,427.16,2741.65
Italy,IT,IT,2023-10-26 15:03:52,2018-07-04,2018-07-05,188.3,514.5,-,-,-,[],C,164.19,1051.83,427.16,2736.46
Italy,IT,IT,2023-10-26 15:03:54,2018-07-05,2018-07-06,188.1,514.5,-,-,-,[],C,218.98,1399.19,427.16,2729.37
Italy,IT,IT,2023-10-26 15:03:55,2018-07-06,2018-07-07,188.2,514.5,-,-,-,[],C,188.86,1207.72,427.16,2731.6
Italy,IT,IT,2023-10-26 15:03:57,2018-07-07,2018-07-08,125.7,514.5,-,-,-,[],C,169.02,1081.88,427.16,2734.21
Italy,IT,IT,2023-10-26 15:03:59,2018-07-08,2018-07-09,110.1,514.5,-,-,-,[],C,151.23,969.39,427.16,2738.11
Italy,IT,IT,2023-10-26 15:04:00,2018-07-09,2018-07-10,195.7,514.5,-,-,-,[],C,119.72,769.62,427.16,2746.0
Italy,IT,IT,2023-10-26 15:04:02,2018-07-10,2018-07-11,224.9,514.5,-,-,-,[],C,83.65,540.8,427.16,2761.6
Italy,IT,IT,2023-10-26 15:04:04,2018-07-11,2018-07-12,224.9,514.5,-,-,-,[],C,113.24,728.38,427.16,2747.57
Italy,IT,IT,2023-10-26 15:04:06,2018-07-12,2018-07-13,224.7,514.5,-,-,-,[],C,151.83,972.96,427.16,2737.34
Italy,IT,IT,2023-10-26 15:04:07,2018-07-13,2018-07-14,224.9,514.5,-,-,-,[],C,115.89,744.6,427.16,2744.53
Italy,IT,IT,2023-10-26 15:04:09,2018-07-14,2018-07-15,160.1,514.5,-,-,-,[],C,90.33,582.5,427.16,2754.57
Italy,IT,IT,2023-10-26 15:04:10,2018-07-15,2018-07-16,94.6,514.5,-,-,-,[],C,156.37,1001.54,427.16,2735.93
Italy,IT,IT,2023-10-26 15:04:11,2018-07-16,2018-07-17,242.0,514.5,-,-,-,[],C,181.6,1160.12,427.16,2728.84
Italy,IT,IT,2023-10-26 15:04:13,2018-07-17,2018-07-18,260.7,514.5,-,-,-,[],C,140.54,897.18,427.16,2726.91
Italy,IT,IT,2023-10-26 15:04:15,2018-07-18,2018-07-19,278.5,514.5,-,-,-,[],C,96.81,615.94,427.16,2717.75
Italy,IT,IT,2023-10-26 15:04:16,2018-07-19,2018-07-20,329.4,514.5,-,-,-,[],C,70.89,456.36,427.16,2749.88
Italy,IT,IT,2023-10-26 15:04:18,2018-07-20,2018-07-21,329.5,514.5,-,-,-,[],C,187.64,1205.85,427.16,2745.1
Italy,IT,IT,2023-10-26 15:04:20,2018-07-21,2018-07-22,230.6,514.5,-,-,-,[],C,156.93,1005.68,427.16,2737.44
Italy,IT,IT,2023-10-26 15:04:21,2018-07-22,2018-07-23,182.1,514.5,-,-,-,[],C,128.87,820.57,427.16,2719.91
Italy,IT,IT,2023-10-26 15:04:23,2018-07-23,2018-07-24,334.8,514.5,-,-,-,[],C,150.42,958.74,427.16,2722.61
Italy,IT,IT,2023-10-26 15:04:25,2018-07-24,2018-07-25,305.6,514.5,-,-,-,[],C,213.43,1365.28,427.16,2732.48
Italy,IT,IT,2023-10-26 15:04:26,2018-07-25,2018-07-26,284.1,514.5,-,-,-,[],C,189.14,1217.16,427.16,2748.87
Italy,IT,IT,2023-10-26 15:04:27,2018-07-26,2018-07-27,263.9,514.5,-,-,-,[],C,147.39,949.91,427.16,2752.99
Italy,IT,IT,2023-10-26 15:04:29,2018-07-27,2018-07-28,257.5,514.5,-,-,-,[],C,187.04,1198.74,427.16,2737.67
Italy,IT,IT,2023-10-26 15:04:30,2018-07-28,2018-07-29,171.8,514.5,-,-,-,[],C,224.88,1437.15,427.16,2729.87
Italy,IT,IT,2023-10-26 15:04:32,2018-07-29,2018-07-30,120.2,514.5,-,-,-,[],C,205.87,1316.1,427.16,2730.78
Italy,IT,IT,2023-10-26 15:04:33,2018-07-30,2018-07-31,229.0,514.5,-,-,-,[],C,169.07,1082.73,427.16,2735.55
Italy,IT,IT,2023-10-26 15:04:35,2018-07-31,2018-08-01,229.0,514.5,-,-,-,[],C,203.18,1298.97,427.16,2730.92
Italy,IT,IT,2023-10-26 15:04:36,2018-08-01,2018-08-02,227.9,514.5,-,-,-,[],C,235.93,1506.04,427.16,2726.74
Italy,IT,IT,2023-10-26 15:04:37,2018-08-02,2018-08-03,228.9,516.5,-,-,-,[],C,199.13,1273.12,429.16,2743.8
Italy,IT,IT,2023-10-26 15:04:39,2018-08-03,2018-08-04,234.8,516.5,-,-,-,[],C,161.61,1033.58,429.16,2744.7
Italy,IT,IT,2023-10-26 15:04:40,2018-08-04,2018-08-05,126.6,516.5,-,-,-,[],C,141.97,907.67,429.16,2743.79
Italy,IT,IT,2023-10-26 15:04:42,2018-08-05,2018-08-06,103.0,519.5,-,-,-,[],C,125.44,801.87,432.16,2762.56
Italy,IT,IT,2023-10-26 15:04:43,2018-08-06,2018-08-07,207.0,520.5,-,-,-,[],C,92.77,593.31,433.16,2770.27
Italy,IT,IT,2023-10-26 15:04:45,2018-08-07,2018-08-08,227.1,521.5,-,-,-,[],C,56.62,361.29,434.16,2770.36
Italy,IT,IT,2023-10-26 15:04:46,2018-08-08,2018-08-09,267.9,522.5,-,-,-,[],C,108.78,694.22,435.16,2777.14
Italy,IT,IT,2023-10-26 15:04:48,2018-08-09,2018-08-10,267.6,523.5,-,-,-,[],C,154.1,988.96,436.16,2799.12
Italy,IT,IT,2023-10-26 15:04:49,2018-08-10,2018-08-11,256.3,523.5,-,-,-,[],C,136.39,882.07,436.16,2820.76
Italy,IT,IT,2023-10-26 15:04:51,2018-08-11,2018-08-12,122.1,523.5,-,-,-,[],C,117.07,758.2,436.16,2824.78
Italy,IT,IT,2023-10-26 15:04:52,2018-08-12,2018-08-13,101.1,526.5,-,-,-,[],C,167.53,1077.32,439.16,2824.07
Italy,IT,IT,2023-10-26 15:04:54,2018-08-13,2018-08-14,198.0,527.5,-,-,-,[],C,214.4,1373.16,440.16,2819.08
Italy,IT,IT,2023-10-26 15:04:55,2018-08-14,2018-08-15,196.0,528.5,-,-,-,[],C,183.78,1177.69,441.16,2827.02
Italy,IT,IT,2023-10-26 15:04:57,2018-08-15,2018-08-16,91.7,529.5,-,-,-,[],C,169.25,1084.27,442.16,2832.62
Italy,IT,IT,2023-10-26 15:04:58,2018-08-16,2018-08-17,154.5,530.5,-,-,-,[],C,144.75,927.68,443.16,2840.14
Italy,IT,IT,2023-10-26 15:05:00,2018-08-17,2018-08-18,232.7,530.5,-,-,-,[],C,107.56,178.61,443.16,735.89
Italy,IT,IT,2023-10-26 15:05:01,2018-08-18,2018-08-19,142.9,530.5,-,-,-,[],C,85.18,148.05,443.16,770.25
Italy,IT,IT,2023-10-26 15:05:03,2018-08-19,2018-08-20,121.8,533.5,-,-,-,[],C,65.99,424.49,446.16,2869.99
Italy,IT,IT,2023-10-26 15:05:05,2018-08-20,2018-08-21,241.7,534.5,-,-,-,[],C,106.6,680.58,447.16,2854.86
Italy,IT,IT,2023-10-26 15:05:06,2018-08-21,2018-08-22,248.4,535.5,-,-,-,[],C,127.69,811.79,448.16,2849.18
Italy,IT,IT,2023-10-26 15:05:08,2018-08-22,2018-08-23,303.9,536.5,-,-,-,[],C,98.51,629.96,449.16,2872.33
Italy,IT,IT,2023-10-26 15:05:09,2018-08-23,2018-08-24,304.3,537.5,-,-,-,[],C,78.25,509.1,450.16,2928.77
Italy,IT,IT,2023-10-26 15:05:11,2018-08-24,2018-08-25,292.5,537.5,-,-,-,[],C,172.41,1110.29,450.16,2898.95
Italy,IT,IT,2023-10-26 15:05:12,2018-08-25,2018-08-26,178.3,537.5,-,-,-,[],C,168.93,1086.95,450.16,2896.47
Italy,IT,IT,2023-10-26 15:05:14,2018-08-26,2018-08-27,111.7,540.5,-,-,-,[],C,151.49,975.56,453.16,2918.24
Italy,IT,IT,2023-10-26 15:05:15,2018-08-27,2018-08-28,242.1,541.5,-,-,-,[],C,112.69,728.19,454.16,2934.73
Italy,IT,IT,2023-10-26 15:05:17,2018-08-28,2018-08-29,242.1,542.5,-,-,-,[],C,149.57,960.76,455.16,2923.71
Italy,IT,IT,2023-10-26 15:05:18,2018-08-29,2018-08-30,241.6,543.5,-,-,-,[],C,175.85,1126.05,456.16,2921.01
Italy,IT,IT,2023-10-26 15:05:20,2018-08-30,2018-08-31,225.9,544.5,-,-,-,[],C,165.36,1059.51,457.16,2929.16
Italy,IT,IT,2023-10-26 15:05:22,2018-08-31,2018-09-01,224.3,544.5,-,-,-,[],C,243.96,1557.26,457.16,2918.17
Italy,IT,IT,2023-10-26 15:05:23,2018-09-01,2018-09-02,155.5,544.5,-,-,-,[],C,219.28,1400.75,457.16,2920.32
Italy,IT,IT,2023-10-26 15:05:25,2018-09-02,2018-09-03,122.5,547.5,-,-,-,[],C,199.63,1276.54,460.16,2942.51
Italy,IT,IT,2023-10-26 15:05:26,2018-09-03,2018-09-04,267.5,548.5,-,-,-,[],C,154.49,986.15,461.16,2943.7
Italy,IT,IT,2023-10-26 15:05:28,2018-09-04,2018-09-05,267.6,549.5,-,-,-,[],C,118.14,660.71,462.16,2584.68
Italy,IT,IT,2023-10-26 15:05:30,2018-09-05,2018-09-06,290.6,550.5,-,-,-,[],C,187.04,1187.83,463.16,2941.38
Italy,IT,IT,2023-10-26 15:05:31,2018-09-06,2018-09-07,306.6,551.5,-,-,-,[],C,181.18,1153.32,464.16,2954.66
Italy,IT,IT,2023-10-26 15:05:33,2018-09-07,2018-09-08,288.7,551.5,-,-,-,[],C,163.56,1049.02,464.16,2976.97
Italy,IT,IT,2023-10-26 15:05:34,2018-09-08,2018-09-09,220.0,551.5,-,-,-,[],C,150.43,971.87,464.16,2998.76
Italy,IT,IT,2023-10-26 15:05:36,2018-09-09,2018-09-10,168.1,554.5,-,-,-,[],C,220.14,1412.44,467.16,2997.34
Italy,IT,IT,2023-10-26 15:05:38,2018-09-10,2018-09-11,205.4,555.5,-,-,-,[],C,236.53,1515.02,468.16,2998.65
Italy,IT,IT,2023-10-26 15:05:39,2018-09-11,2018-09-12,205.5,556.5,-,-,-,[],C,204.08,1308.01,469.16,3006.99
Italy,IT,IT,2023-10-26 15:05:41,2018-09-12,2018-09-13,205.5,557.5,-,-,-,[],C,171.36,1099.26,470.16,3016.04
Italy,IT,IT,2023-10-26 15:05:42,2018-09-13,2018-09-14,205.2,558.5,-,-,-,[],C,168.85,1082.06,471.16,3019.39
Italy,IT,IT,2023-10-26 15:05:43,2018-09-14,2018-09-15,203.6,558.5,-,-,-,[],C,246.11,1570.26,471.16,3006.15
Italy,IT,IT,2023-10-26 15:05:45,2018-09-15,2018-09-16,131.1,558.5,-,-,-,[],C,225.68,1439.47,471.16,3005.23
Italy,IT,IT,2023-10-26 15:05:46,2018-09-16,2018-09-17,99.6,558.5,-,-,-,[],C,209.68,1336.84,471.16,3003.94
Italy,IT,IT,2023-10-26 15:05:48,2018-09-17,2018-09-18,193.9,514.5,-,-,-,[],C,178.85,1140.59,427.16,2724.15
Italy,IT,IT,2023-10-26 15:05:49,2018-09-18,2018-09-19,205.3,514.5,-,-,-,[],C,146.36,933.29,427.16,2723.86
Italy,IT,IT,2023-10-26 15:05:51,2018-09-19,2018-09-20,205.4,514.5,-,-,-,[],C,113.55,724.02,427.16,2723.67
Italy,IT,IT,2023-10-26 15:05:52,2018-09-20,2018-09-21,215.4,514.5,-,-,-,[],C,156.7,995.12,427.16,2712.67
Italy,IT,IT,2023-10-26 15:05:53,2018-09-21,2018-09-22,239.6,514.5,-,-,-,[],C,207.72,1322.73,427.16,2720.09
Italy,IT,IT,2023-10-26 15:05:55,2018-09-22,2018-09-23,166.9,514.5,-,-,-,[],C,207.34,1327.05,427.16,2733.98
Italy,IT,IT,2023-10-26 15:05:56,2018-09-23,2018-09-24,151.9,514.5,-,-,-,[],C,203.98,1311.81,427.16,2747.1
Italy,IT,IT,2023-10-26 15:05:58,2018-09-24,2018-09-25,184.8,514.5,-,-,-,[],C,174.53,1123.8,427.16,2750.49
Italy,IT,IT,2023-10-26 15:05:59,2018-09-25,2018-09-26,257.5,525.5,-,-,-,[],C,133.55,862.69,427.16,2759.32
Italy,IT,IT,2023-10-26 15:06:01,2018-09-26,2018-09-27,267.7,535.9,-,-,-,[],C,134.35,866.53,427.16,2755.09
Italy,IT,IT,2023-10-26 15:06:02,2018-09-27,2018-09-28,262.0,525.1,-,-,-,[],C,189.49,1214.46,427.16,2737.71
Italy,IT,IT,2023-10-26 15:06:04,2018-09-28,2018-09-29,292.8,555.8,-,-,-,[],C,142.8,916.32,427.16,2741.0
Italy,IT,IT,2023-10-26 15:06:05,2018-09-29,2018-09-30,216.9,514.5,-,-,-,[],C,108.62,698.3,427.16,2746.14
Italy,IT,IT,2023-10-26 15:06:07,2018-09-30,2018-10-01,199.0,514.5,-,-,-,[],C,36.19,1384.02,427.16,16335.95
Italy,IT,IT,2023-10-26 15:06:08,2018-10-01,2018-10-02,231.2,514.5,-,-,-,[],C,181.26,1151.52,427.16,2713.69
Italy,IT,IT,2023-10-26 15:06:09,2018-10-02,2018-10-03,297.1,514.5,-,-,-,[],C,167.0,1068.85,427.16,2733.95
Italy,IT,IT,2023-10-26 15:06:11,2018-10-03,2018-10-04,320.8,514.5,-,-,-,[],C,213.04,1361.67,427.16,2730.24
Italy,IT,IT,2023-10-26 15:06:12,2018-10-04,2018-10-05,319.9,514.5,-,-,-,[],C,384.4,2495.13,427.16,2772.68
Italy,IT,IT,2023-10-26 15:06:14,2018-10-05,2018-10-06,319.8,514.5,-,-,-,[],C,353.46,1481.07,427.16,1789.89
Italy,IT,IT,2023-10-26 15:06:15,2018-10-06,2018-10-07,282.4,514.5,-,-,-,[],C,327.71,1315.11,427.16,1714.21
Italy,IT,IT,2023-10-26 15:06:17,2018-10-07,2018-10-08,182.9,514.5,-,-,-,[],C,269.36,1742.4,427.16,2763.16
Italy,IT,IT,2023-10-26 15:06:19,2018-10-08,2018-10-09,302.2,514.5,-,-,-,[],C,222.91,1437.68,427.16,2755.01
Italy,IT,IT,2023-10-26 15:06:20,2018-10-09,2018-10-10,349.1,514.5,-,-,-,[],C,1369.83,1223.09,427.16,381.4
Italy,IT,IT,2023-10-26 15:06:22,2018-10-10,2018-10-11,443.0,514.5,-,-,-,[],C,147.63,957.37,427.16,2770.1
Italy,IT,IT,2023-10-26 15:06:23,2018-10-11,2018-10-12,443.3,514.5,-,-,-,[],C,185.66,1195.51,427.16,2750.59
Italy,IT,IT,2023-10-26 15:06:25,2018-10-12,2018-10-13,376.5,514.5,-,-,-,[],C,206.86,1316.48,427.16,2718.49
Italy,IT,IT,2023-10-26 15:06:26,2018-10-13,2018-10-14,329.8,514.5,-,-,-,[],C,177.79,1130.94,427.16,2717.21
Italy,IT,IT,2023-10-26 15:06:28,2018-10-14,2018-10-15,205.7,514.5,-,-,-,[],C,260.3,1698.69,427.16,2787.6
Italy,IT,IT,2023-10-26 15:06:29,2018-10-15,2018-10-16,386.9,514.5,-,-,-,[],C,288.35,1868.43,427.16,2767.88
Italy,IT,IT,2023-10-26 15:06:31,2018-10-16,2018-10-17,378.1,514.5,-,-,-,[],C,280.76,1812.81,427.16,2758.08
Italy,IT,IT,2023-10-26 15:06:32,2018-10-17,2018-10-18,378.2,514.5,-,-,-,[],C,221.68,1430.78,427.16,2757.0
Italy,IT,IT,2023-10-26 15:06:34,2018-10-18,2018-10-19,378.3,514.5,-,-,-,[],C,162.78,1049.89,427.16,2755.07
Italy,IT,IT,2023-10-26 15:06:35,2018-10-19,2018-10-20,373.8,514.5,-,-,-,[],C,199.94,278.37,427.16,594.72
Italy,IT,IT,2023-10-26 15:06:37,2018-10-20,2018-10-21,334.0,514.5,-,-,-,[],C,242.88,1453.16,427.16,2555.71
Italy,IT,IT,2023-10-26 15:06:38,2018-10-21,2018-10-22,228.5,514.5,-,-,-,[],C,329.48,2143.43,427.16,2778.89
Italy,IT,IT,2023-10-26 15:06:40,2018-10-22,2018-10-23,371.8,514.5,-,-,-,[],C,271.36,1767.55,427.16,2782.38
Italy,IT,IT,2023-10-26 15:06:41,2018-10-23,2018-10-24,374.1,514.5,-,-,-,[],C,256.08,1658.34,427.16,2766.23
Italy,IT,IT,2023-10-26 15:06:43,2018-10-24,2018-10-25,353.8,514.5,-,-,-,[],C,282.64,100496.72,427.16,151882.89
Italy,IT,IT,2023-10-26 15:06:44,2018-10-25,2018-10-26,353.8,514.5,-,-,-,[],C,227.35,1463.55,427.16,2749.81
Italy,IT,IT,2023-10-26 15:06:46,2018-10-26,2018-10-27,354.1,514.5,-,-,-,[],C,190.91,1039.76,427.16,2326.46
